onset	duration	scoring_idx	scoring
3065.512	30	1	Wake
3095.512	30	1	Wake
3125.512	30	1	Wake
3155.512	30	1	Wake
3185.512	30	1	Wake
3215.512	30	1	Wake
3245.512	30	1	Wake
3275.512	30	1	Wake
3305.512	30	1	Wake
3335.512	30	1	Wake
3365.512	30	1	Wake
3395.512	30	1	Wake
3425.512	30	1	Wake
3455.512	30	1	Wake
3485.512	30	1	Wake
3515.512	30	1	Wake
3545.512	30	1	Wake
3575.512	30	1	Wake
3605.512	30	1	Wake
3635.512	30	1	Wake
3665.512	30	1	Wake
3695.512	30	1	Wake
3725.512	30	1	Wake
3755.512	30	1	Wake
3785.512	30	1	Wake
3815.512	30	1	Wake
3845.512	30	1	Wake
3875.512	30	1	Wake
3905.512	30	1	Wake
3935.512	30	1	Wake
3965.512	30	1	Wake
3995.512	30	1	Wake
4025.512	30	1	Wake
4055.512	30	1	Wake
4085.512	30	1	Wake
4115.512	30	1	Wake
4145.512	30	1	Wake
4175.512	30	1	Wake
4205.512	30	1	Wake
4235.512	30	1	Wake
4265.512	30	1	Wake
4295.512	30	1	Wake
4325.512	30	1	Wake
4355.512	30	1	Wake
4385.512	30	1	Wake
4415.512	30	1	Wake
4445.512	30	1	Wake
4475.512	30	1	Wake
4505.512	30	1	Wake
4535.512	30	1	Wake
4565.512	30	1	Wake
4595.512	30	1	Wake
4625.512	30	1	Wake
4655.512	30	1	Wake
4685.512	30	1	Wake
4715.512	30	1	Wake
4745.512	30	1	Wake
4775.512	30	1	Wake
4805.512	30	1	Wake
4835.512	30	1	Wake
4865.512	30	1	Wake
4895.512	30	1	Wake
4925.512	30	1	Wake
4955.512	30	1	Wake
4985.512	30	1	Wake
5015.512	30	1	Wake
5045.512	30	1	Wake
5075.512	30	1	Wake
5105.512	30	1	Wake
5135.512	30	1	Wake
5165.512	30	1	Wake
5195.512	30	1	Wake
5225.512	30	1	Wake
5255.512	30	1	Wake
5285.512	30	1	Wake
5315.512	30	1	Wake
5345.512	30	1	Wake
5375.512	30	1	Wake
5405.512	30	1	Wake
5435.512	30	1	Wake
5465.512	30	1	Wake
5495.512	30	1	Wake
5525.512	30	1	Wake
5555.512	30	1	Wake
5585.512	30	1	Wake
5615.512	30	1	Wake
5645.512	30	1	Wake
5675.512	30	1	Wake
5705.512	30	1	Wake
5735.512	30	1	Wake
5765.512	30	1	Wake
5795.512	30	1	Wake
5825.512	30	1	Wake
5855.512	30	1	Wake
5885.512	30	1	Wake
5915.512	30	1	Wake
5945.512	30	1	Wake
5975.512	30	1	Wake
6005.512	30	1	Wake
6035.512	30	1	Wake
6065.512	30	1	Wake
6095.512	30	1	Wake
6125.512	30	1	Wake
6155.512	30	1	Wake
6185.512	30	1	Wake
6215.512	30	1	Wake
6245.512	30	1	Wake
6275.512	30	1	Wake
6305.512	30	1	Wake
6335.512	30	1	Wake
6365.512	30	1	Wake
6395.512	30	1	Wake
6425.512	30	1	Wake
6455.512	30	1	Wake
6485.512	30	1	Wake
6515.512	30	1	Wake
6545.512	30	1	Wake
6575.512	30	1	Wake
6605.512	30	1	Wake
6635.512	30	1	Wake
6665.512	30	1	Wake
6695.512	30	1	Wake
6725.512	30	1	Wake
6755.512	30	1	Wake
6785.512	30	1	Wake
6815.512	30	1	Wake
6845.512	30	1	Wake
6875.512	30	1	Wake
6905.512	30	1	Wake
6935.512	30	1	Wake
6965.512	30	1	Wake
6995.512	30	1	Wake
7025.512	30	1	Wake
7055.512	30	1	Wake
7085.512	30	1	Wake
7115.512	30	1	Wake
7145.512	30	1	Wake
7175.512	30	1	Wake
7205.512	30	1	Wake
7235.512	30	1	Wake
7265.512	30	1	Wake
7295.512	30	1	Wake
7325.512	30	1	Wake
7355.512	30	1	Wake
7385.512	30	1	Wake
7415.512	30	1	Wake
7445.512	30	1	Wake
7475.512	30	1	Wake
7505.512	30	1	Wake
7535.512	30	1	Wake
7565.512	30	1	Wake
7595.512	30	1	Wake
7625.512	30	1	Wake
7655.512	30	1	Wake
7685.512	30	1	Wake
7715.512	30	1	Wake
7745.512	30	1	Wake
7775.512	30	1	Wake
7805.512	30	1	Wake
7835.512	30	1	Wake
7865.512	30	1	Wake
7895.512	30	1	Wake
7925.512	30	1	Wake
7955.512	30	1	Wake
7985.512	30	3	N1
8015.512	30	3	N1
8045.512	30	3	N1
8075.512	30	3	N1
8105.512	30	3	N1
8135.512	30	1	Wake
8165.512	30	1	Wake
8195.512	30	3	N1
8225.512	30	3	N1
8255.512	30	3	N1
8285.512	30	3	N1
8315.512	30	3	N1
8345.512	30	3	N1
8375.512	30	3	N1
8405.512	30	4	N2
8435.512	30	4	N2
8465.512	30	4	N2
8495.512	30	4	N2
8525.512	30	4	N2
8555.512	30	4	N2
8585.512	30	4	N2
8615.512	30	4	N2
8645.512	30	4	N2
8675.512	30	4	N2
8705.512	30	4	N2
8735.512	30	4	N2
8765.512	30	4	N2
8795.512	30	4	N2
8825.512	30	4	N2
8855.512	30	4	N2
8885.512	30	4	N2
8915.512	30	4	N2
8945.512	30	4	N2
8975.512	30	4	N2
9005.512	30	4	N2
9035.512	30	4	N2
9065.512	30	4	N2
9095.512	30	4	N2
9125.512	30	4	N2
9155.512	30	4	N2
9185.512	30	4	N2
9215.512	30	4	N2
9245.512	30	4	N2
9275.512	30	4	N2
9305.512	30	4	N2
9335.512	30	4	N2
9365.512	30	4	N2
9395.512	30	4	N2
9425.512	30	4	N2
9455.512	30	4	N2
9485.512	30	5	N3
9515.512	30	5	N3
9545.512	30	5	N3
9575.512	30	5	N3
9605.512	30	5	N3
9635.512	30	5	N3
9665.512	30	5	N3
9695.512	30	5	N3
9725.512	30	5	N3
9755.512	30	5	N3
9785.512	30	5	N3
9815.512	30	5	N3
9845.512	30	5	N3
9875.512	30	5	N3
9905.512	30	5	N3
9935.512	30	5	N3
9965.512	30	5	N3
9995.512	30	5	N3
10025.512	30	5	N3
10055.512	30	5	N3
10085.512	30	5	N3
10115.512	30	5	N3
10145.512	30	5	N3
10175.512	30	5	N3
10205.512	30	5	N3
10235.512	30	5	N3
10265.512	30	5	N3
10295.512	30	5	N3
10325.512	30	5	N3
10355.512	30	5	N3
10385.512	30	5	N3
10415.512	30	5	N3
10445.512	30	5	N3
10475.512	30	5	N3
10505.512	30	5	N3
10535.512	30	5	N3
10565.512	30	5	N3
10595.512	30	5	N3
10625.512	30	5	N3
10655.512	30	5	N3
10685.512	30	5	N3
10715.512	30	5	N3
10745.512	30	5	N3
10775.512	30	5	N3
10805.512	30	5	N3
10835.512	30	5	N3
10865.512	30	5	N3
10895.512	30	5	N3
10925.512	30	5	N3
10955.512	30	5	N3
10985.512	30	5	N3
11015.512	30	5	N3
11045.512	30	5	N3
11075.512	30	5	N3
11105.512	30	5	N3
11135.512	30	5	N3
11165.512	30	5	N3
11195.512	30	5	N3
11225.512	30	5	N3
11255.512	30	5	N3
11285.512	30	5	N3
11315.512	30	5	N3
11345.512	30	5	N3
11375.512	30	5	N3
11405.512	30	5	N3
11435.512	30	5	N3
11465.512	30	5	N3
11495.512	30	5	N3
11525.512	30	5	N3
11555.512	30	5	N3
11585.512	30	5	N3
11615.512	30	5	N3
11645.512	30	5	N3
11675.512	30	5	N3
11705.512	30	5	N3
11735.512	30	5	N3
11765.512	30	5	N3
11795.512	30	5	N3
11825.512	30	5	N3
11855.512	30	5	N3
11885.512	30	5	N3
11915.512	30	5	N3
11945.512	30	5	N3
11975.512	30	5	N3
12005.512	30	5	N3
12035.512	30	5	N3
12065.512	30	5	N3
12095.512	30	5	N3
12125.512	30	5	N3
12155.512	30	5	N3
12185.512	30	5	N3
12215.512	30	5	N3
12245.512	30	5	N3
12275.512	30	5	N3
12305.512	30	5	N3
12335.512	30	5	N3
12365.512	30	5	N3
12395.512	30	5	N3
12425.512	30	5	N3
12455.512	30	5	N3
12485.512	30	5	N3
12515.512	30	5	N3
12545.512	30	5	N3
12575.512	30	5	N3
12605.512	30	5	N3
12635.512	30	5	N3
12665.512	30	5	N3
12695.512	30	5	N3
12725.512	30	5	N3
12755.512	30	5	N3
12785.512	30	5	N3
12815.512	30	5	N3
12845.512	30	5	N3
12875.512	30	5	N3
12905.512	30	5	N3
12935.512	30	4	N2
12965.512	30	4	N2
12995.512	30	4	N2
13025.512	30	4	N2
13055.512	30	4	N2
13085.512	30	4	N2
13115.512	30	4	N2
13145.512	30	4	N2
13175.512	30	4	N2
13205.512	30	4	N2
13235.512	30	4	N2
13265.512	30	4	N2
13295.512	30	4	N2
13325.512	30	2	REM
13355.512	30	2	REM
13385.512	30	2	REM
13415.512	30	2	REM
13445.512	30	2	REM
13475.512	30	2	REM
13505.512	30	2	REM
13535.512	30	2	REM
13565.512	30	2	REM
13595.512	30	2	REM
13625.512	30	2	REM
13655.512	30	2	REM
13685.512	30	2	REM
13715.512	30	2	REM
13745.512	30	2	REM
13775.512	30	2	REM
13805.512	30	2	REM
13835.512	30	2	REM
13865.512	30	2	REM
13895.512	30	2	REM
13925.512	30	2	REM
13955.512	30	2	REM
13985.512	30	2	REM
14015.512	30	2	REM
14045.512	30	2	REM
14075.512	30	2	REM
14105.512	30	2	REM
14135.512	30	2	REM
14165.512	30	2	REM
14195.512	30	2	REM
14225.512	30	2	REM
14255.512	30	2	REM
14285.512	30	2	REM
14315.512	30	2	REM
14345.512	30	2	REM
14375.512	30	2	REM
14405.512	30	2	REM
14435.512	30	2	REM
14465.512	30	2	REM
14495.512	30	2	REM
14525.512	30	2	REM
14555.512	30	2	REM
14585.512	30	2	REM
14615.512	30	2	REM
14645.512	30	2	REM
14675.512	30	2	REM
14705.512	30	2	REM
14735.512	30	2	REM
14765.512	30	2	REM
14795.512	30	2	REM
14825.512	30	1	Wake
14855.512	30	3	N1
14885.512	30	3	N1
14915.512	30	3	N1
