onset	duration	scoring_idx	scoring
5002.156	30	6	Artefact
5032.156	30	6	Artefact
5062.156	30	4	N2
5092.156	30	6	Artefact
5122.156	30	6	Artefact
5152.156	30	6	Artefact
5182.156	30	6	Artefact
5212.156	30	6	Artefact
5242.156	30	6	Artefact
5272.156	30	6	Artefact
5302.156	30	6	Artefact
5332.156	30	6	Artefact
5362.156	30	6	Artefact
5392.156	30	6	Artefact
5422.156	30	6	Artefact
5452.156	30	6	Artefact
5482.156	30	6	Artefact
5512.156	30	6	Artefact
5542.156	30	6	Artefact
5572.156	30	6	Artefact
5602.156	30	6	Artefact
5632.156	30	6	Artefact
5662.156	30	6	Artefact
5692.156	30	6	Artefact
5722.156	30	6	Artefact
5752.156	30	6	Artefact
5782.156	30	6	Artefact
5812.156	30	6	Artefact
5842.156	30	6	Artefact
5872.156	30	6	Artefact
5902.156	30	6	Artefact
5932.156	30	6	Artefact
5962.156	30	6	Artefact
5992.156	30	6	Artefact
6022.156	30	6	Artefact
6052.156	30	6	Artefact
6082.156	30	6	Artefact
6112.156	30	6	Artefact
6142.156	30	6	Artefact
6172.156	30	6	Artefact
6202.156	30	6	Artefact
6232.156	30	6	Artefact
6262.156	30	6	Artefact
6292.156	30	6	Artefact
6322.156	30	6	Artefact
6352.156	30	6	Artefact
6382.156	30	4	N2
6412.156	30	4	N2
6442.156	30	4	N2
6472.156	30	4	N2
6502.156	30	4	N2
6532.156	30	4	N2
6562.156	30	4	N2
6592.156	30	4	N2
6622.156	30	4	N2
6652.156	30	4	N2
6682.156	30	4	N2
6712.156	30	4	N2
6742.156	30	4	N2
6772.156	30	3	N1
6802.156	30	2	REM
6832.156	30	2	REM
6862.156	30	2	REM
6892.156	30	2	REM
6922.156	30	2	REM
6952.156	30	2	REM
6982.156	30	2	REM
7012.156	30	2	REM
7042.156	30	2	REM
7072.156	30	2	REM
7102.156	30	2	REM
7132.156	30	2	REM
7162.156	30	2	REM
7192.156	30	2	REM
7222.156	30	2	REM
7252.156	30	2	REM
7282.156	30	2	REM
7312.156	30	2	REM
7342.156	30	2	REM
7372.156	30	4	N2
7402.156	30	4	N2
7432.156	30	4	N2
7462.156	30	4	N2
7492.156	30	4	N2
7522.156	30	6	Artefact
7552.156	30	4	N2
7582.156	30	4	N2
7612.156	30	6	Artefact
7642.156	30	6	Artefact
7672.156	30	6	Artefact
7702.156	30	6	Artefact
7732.156	30	6	Artefact
7762.156	30	6	Artefact
7792.156	30	6	Artefact
7822.156	30	6	Artefact
7852.156	30	6	Artefact
7882.156	30	6	Artefact
7912.156	30	6	Artefact
7942.156	30	6	Artefact
7972.156	30	6	Artefact
8002.156	30	6	Artefact
8032.156	30	6	Artefact
8062.156	30	6	Artefact
8092.156	30	6	Artefact
8122.156	30	6	Artefact
8152.156	30	6	Artefact
8182.156	30	6	Artefact
8212.156	30	6	Artefact
8242.156	30	6	Artefact
8272.156	30	6	Artefact
8302.156	30	6	Artefact
8332.156	30	6	Artefact
8362.156	30	6	Artefact
8392.156	30	6	Artefact
8422.156	30	6	Artefact
8452.156	30	6	Artefact
8482.156	30	6	Artefact
8512.156	30	6	Artefact
8542.156	30	6	Artefact
8572.156	30	6	Artefact
8602.156	30	6	Artefact
8632.156	30	6	Artefact
8662.156	30	6	Artefact
8692.156	30	6	Artefact
8722.156	30	6	Artefact
8752.156	30	6	Artefact
8782.156	30	6	Artefact
8812.156	30	6	Artefact
8842.156	30	6	Artefact
8872.156	30	6	Artefact
8902.156	30	6	Artefact
8932.156	30	6	Artefact
8962.156	30	6	Artefact
8992.156	30	6	Artefact
9022.156	30	6	Artefact
9052.156	30	6	Artefact
9082.156	30	6	Artefact
9112.156	30	6	Artefact
9142.156	30	6	Artefact
9172.156	30	6	Artefact
9202.156	30	6	Artefact
9232.156	30	6	Artefact
9262.156	30	6	Artefact
9292.156	30	6	Artefact
9322.156	30	6	Artefact
9352.156	30	6	Artefact
9382.156	30	6	Artefact
9412.156	30	6	Artefact
9442.156	30	6	Artefact
9472.156	30	6	Artefact
9502.156	30	6	Artefact
9532.156	30	6	Artefact
9562.156	30	6	Artefact
9592.156	30	6	Artefact
9622.156	30	6	Artefact
9652.156	30	6	Artefact
9682.156	30	6	Artefact
9712.156	30	6	Artefact
9742.156	30	6	Artefact
9772.156	30	6	Artefact
9802.156	30	6	Artefact
9832.156	30	6	Artefact
9862.156	30	6	Artefact
9892.156	30	6	Artefact
9922.156	30	6	Artefact
9952.156	30	6	Artefact
9982.156	30	6	Artefact
10012.156	30	6	Artefact
10042.156	30	6	Artefact
10072.156	30	6	Artefact
10102.156	30	6	Artefact
10132.156	30	6	Artefact
10162.156	30	6	Artefact
10192.156	30	6	Artefact
10222.156	30	6	Artefact
10252.156	30	6	Artefact
10282.156	30	6	Artefact
10312.156	30	6	Artefact
10342.156	30	6	Artefact
10372.156	30	6	Artefact
10402.156	30	6	Artefact
10432.156	30	6	Artefact
10462.156	30	6	Artefact
10492.156	30	6	Artefact
10522.156	30	6	Artefact
10552.156	30	6	Artefact
10582.156	30	6	Artefact
10612.156	30	6	Artefact
10642.156	30	6	Artefact
10672.156	30	6	Artefact
10702.156	30	6	Artefact
10732.156	30	6	Artefact
10762.156	30	6	Artefact
10792.156	30	6	Artefact
10822.156	30	6	Artefact
10852.156	30	6	Artefact
10882.156	30	6	Artefact
10912.156	30	6	Artefact
10942.156	30	6	Artefact
10972.156	30	6	Artefact
11002.156	30	6	Artefact
11032.156	30	6	Artefact
11062.156	30	6	Artefact
11092.156	30	6	Artefact
11122.156	30	6	Artefact
11152.156	30	6	Artefact
11182.156	30	6	Artefact
11212.156	30	6	Artefact
11242.156	30	6	Artefact
11272.156	30	6	Artefact
11302.156	30	6	Artefact
11332.156	30	6	Artefact
11362.156	30	6	Artefact
11392.156	30	6	Artefact
11422.156	30	6	Artefact
11452.156	30	6	Artefact
11482.156	30	6	Artefact
11512.156	30	6	Artefact
11542.156	30	6	Artefact
11572.156	30	6	Artefact
11602.156	30	4	N2
11632.156	30	4	N2
11662.156	30	4	N2
11692.156	30	4	N2
11722.156	30	4	N2
11752.156	30	4	N2
11782.156	30	4	N2
11812.156	30	4	N2
11842.156	30	4	N2
11872.156	30	4	N2
11902.156	30	2	REM
11932.156	30	2	REM
11962.156	30	2	REM
11992.156	30	2	REM
12022.156	30	2	REM
12052.156	30	2	REM
12082.156	30	2	REM
12112.156	30	2	REM
12142.156	30	2	REM
12172.156	30	2	REM
12202.156	30	2	REM
12232.156	30	2	REM
12262.156	30	2	REM
12292.156	30	2	REM
12322.156	30	2	REM
12352.156	30	2	REM
12382.156	30	2	REM
12412.156	30	2	REM
12442.156	30	2	REM
12472.156	30	2	REM
12502.156	30	2	REM
12532.156	30	2	REM
12562.156	30	2	REM
12592.156	30	2	REM
12622.156	30	2	REM
12652.156	30	2	REM
12682.156	30	2	REM
12712.156	30	2	REM
12742.156	30	2	REM
12772.156	30	2	REM
12802.156	30	2	REM
12832.156	30	2	REM
12862.156	30	2	REM
12892.156	30	2	REM
12922.156	30	2	REM
12952.156	30	2	REM
12982.156	30	2	REM
13012.156	30	1	Wake
13042.156	30	3	N1
13072.156	30	3	N1
13102.156	30	4	N2
13132.156	30	4	N2
13162.156	30	4	N2
13192.156	30	4	N2
13222.156	30	4	N2
13252.156	30	4	N2
13282.156	30	4	N2
13312.156	30	1	Wake
13342.156	30	3	N1
13372.156	30	4	N2
13402.156	30	4	N2
13432.156	30	4	N2
13462.156	30	4	N2
13492.156	30	4	N2
13522.156	30	4	N2
13552.156	30	4	N2
13582.156	30	4	N2
13612.156	30	4	N2
13642.156	30	4	N2
13672.156	30	4	N2
13702.156	30	4	N2
13732.156	30	4	N2
13762.156	30	4	N2
13792.156	30	3	N1
13822.156	30	4	N2
13852.156	30	4	N2
13882.156	30	4	N2
13912.156	30	4	N2
13942.156	30	4	N2
13972.156	30	4	N2
14002.156	30	4	N2
14032.156	30	4	N2
14062.156	30	4	N2
14092.156	30	6	Artefact
14122.156	30	6	Artefact
14152.156	30	6	Artefact
14182.156	30	4	N2
14212.156	30	6	Artefact
14242.156	30	4	N2
14272.156	30	4	N2
14302.156	30	4	N2
14332.156	30	4	N2
14362.156	30	4	N2
14392.156	30	4	N2
14422.156	30	4	N2
14452.156	30	4	N2
14482.156	30	6	Artefact
14512.156	30	4	N2
14542.156	30	4	N2
14572.156	30	4	N2
14602.156	30	4	N2
14632.156	30	6	Artefact
14662.156	30	6	Artefact
14692.156	30	4	N2
14722.156	30	4	N2
14752.156	30	4	N2
14782.156	30	4	N2
14812.156	30	4	N2
14842.156	30	4	N2
14872.156	30	4	N2
14902.156	30	4	N2
14932.156	30	4	N2
14962.156	30	6	Artefact
14992.156	30	6	Artefact
15022.156	30	6	Artefact
15052.156	30	6	Artefact
15082.156	30	6	Artefact
15112.156	30	6	Artefact
15142.156	30	4	N2
15172.156	30	6	Artefact
15202.156	30	4	N2
15232.156	30	6	Artefact
15262.156	30	6	Artefact
15292.156	30	6	Artefact
15322.156	30	6	Artefact
15352.156	30	6	Artefact
15382.156	30	6	Artefact
15412.156	30	6	Artefact
15442.156	30	4	N2
15472.156	30	6	Artefact
15502.156	30	4	N2
15532.156	30	4	N2
15562.156	30	6	Artefact
15592.156	30	6	Artefact
15622.156	30	6	Artefact
15652.156	30	6	Artefact
15682.156	30	6	Artefact
15712.156	30	6	Artefact
15742.156	30	6	Artefact
15772.156	30	6	Artefact
15802.156	30	6	Artefact
15832.156	30	6	Artefact
15862.156	30	6	Artefact
15892.156	30	4	N2
15922.156	30	4	N2
15952.156	30	6	Artefact
15982.156	30	6	Artefact
16012.156	30	6	Artefact
16042.156	30	6	Artefact
16072.156	30	6	Artefact
16102.156	30	6	Artefact
16132.156	30	4	N2
16162.156	30	6	Artefact
16192.156	30	6	Artefact
16222.156	30	6	Artefact
16252.156	30	6	Artefact
16282.156	30	6	Artefact
16312.156	30	6	Artefact
16342.156	30	6	Artefact
16372.156	30	6	Artefact
16402.156	30	6	Artefact
16432.156	30	6	Artefact
16462.156	30	6	Artefact
16492.156	30	4	N2
16522.156	30	4	N2
16552.156	30	6	Artefact
16582.156	30	6	Artefact
16612.156	30	6	Artefact
16642.156	30	6	Artefact
16672.156	30	4	N2
16702.156	30	6	Artefact
16732.156	30	6	Artefact
16762.156	30	6	Artefact
16792.156	30	6	Artefact
16822.156	30	6	Artefact
16852.156	30	4	N2
16882.156	30	6	Artefact
16912.156	30	3	N1
16942.156	30	1	Wake
16972.156	30	3	N1
17002.156	30	4	N2
17032.156	30	3	N1
17062.156	30	4	N2
17092.156	30	3	N1
17122.156	30	4	N2
17152.156	30	4	N2
17182.156	30	3	N1
17212.156	30	6	Artefact
17242.156	30	6	Artefact
17272.156	30	1	Wake
17302.156	30	3	N1
17332.156	30	6	Artefact
17362.156	30	4	N2
17392.156	30	4	N2
17422.156	30	3	N1
17452.156	30	4	N2
17482.156	30	3	N1
17512.156	30	3	N1
17542.156	30	4	N2
17572.156	30	4	N2
17602.156	30	4	N2
17632.156	30	3	N1
17662.156	30	4	N2
17692.156	30	4	N2
17722.156	30	3	N1
17752.156	30	4	N2
17782.156	30	4	N2
17812.156	30	4	N2
17842.156	30	4	N2
17872.156	30	4	N2
17902.156	30	4	N2
17932.156	30	3	N1
17962.156	30	4	N2
17992.156	30	1	Wake
18022.156	30	3	N1
18052.156	30	4	N2
18082.156	30	4	N2
18112.156	30	4	N2
18142.156	30	4	N2
18172.156	30	4	N2
18202.156	30	4	N2
18232.156	30	4	N2
18262.156	30	4	N2
18292.156	30	4	N2
18322.156	30	1	Wake
18352.156	30	3	N1
18382.156	30	4	N2
18412.156	30	4	N2
18442.156	30	4	N2
18472.156	30	4	N2
18502.156	30	2	REM
18532.156	30	2	REM
18562.156	30	2	REM
18592.156	30	4	N2
18622.156	30	2	REM
18652.156	30	2	REM
18682.156	30	2	REM
18712.156	30	2	REM
18742.156	30	2	REM
18772.156	30	2	REM
18802.156	30	2	REM
18832.156	30	2	REM
18862.156	30	2	REM
18892.156	30	2	REM
18922.156	30	2	REM
18952.156	30	2	REM
18982.156	30	2	REM
19012.156	30	2	REM
19042.156	30	2	REM
19072.156	30	2	REM
19102.156	30	2	REM
19132.156	30	2	REM
19162.156	30	2	REM
19192.156	30	2	REM
19222.156	30	2	REM
19252.156	30	2	REM
19282.156	30	2	REM
19312.156	30	2	REM
19342.156	30	2	REM
19372.156	30	2	REM
19402.156	30	2	REM
19432.156	30	2	REM
19462.156	30	2	REM
19492.156	30	2	REM
19522.156	30	2	REM
19552.156	30	2	REM
19582.156	30	2	REM
19612.156	30	2	REM
19642.156	30	2	REM
19672.156	30	2	REM
19702.156	30	2	REM
19732.156	30	2	REM
19762.156	30	2	REM
19792.156	30	2	REM
19822.156	30	2	REM
19852.156	30	2	REM
19882.156	30	2	REM
19912.156	30	2	REM
19942.156	30	2	REM
19972.156	30	2	REM
20002.156	30	2	REM
20032.156	30	2	REM
20062.156	30	2	REM
20092.156	30	2	REM
20122.156	30	2	REM
20152.156	30	2	REM
20182.156	30	2	REM
20212.156	30	2	REM
20242.156	30	2	REM
20272.156	30	2	REM
20302.156	30	2	REM
20332.156	30	2	REM
20362.156	30	2	REM
20392.156	30	2	REM
20422.156	30	2	REM
20452.156	30	2	REM
20482.156	30	2	REM
20512.156	30	2	REM
20542.156	30	2	REM
20572.156	30	2	REM
20602.156	30	2	REM
20632.156	30	2	REM
20662.156	30	2	REM
20692.156	30	2	REM
20722.156	30	2	REM
20752.156	30	2	REM
20782.156	30	2	REM
20812.156	30	2	REM
20842.156	30	2	REM
20872.156	30	2	REM
20902.156	30	2	REM
20932.156	30	2	REM
20962.156	30	2	REM
20992.156	30	2	REM
21022.156	30	2	REM
21052.156	30	2	REM
21082.156	30	2	REM
21112.156	30	2	REM
21142.156	30	2	REM
21172.156	30	2	REM
21202.156	30	4	N2
21232.156	30	4	N2
21262.156	30	4	N2
21292.156	30	4	N2
21322.156	30	4	N2
21352.156	30	4	N2
21382.156	30	4	N2
21412.156	30	4	N2
21442.156	30	4	N2
21472.156	30	4	N2
21502.156	30	4	N2
21532.156	30	4	N2
21562.156	30	4	N2
21592.156	30	4	N2
21622.156	30	4	N2
21652.156	30	4	N2
21682.156	30	4	N2
21712.156	30	4	N2
21742.156	30	4	N2
21772.156	30	4	N2
21802.156	30	4	N2
21832.156	30	4	N2
21862.156	30	4	N2
21892.156	30	4	N2
21922.156	30	4	N2
21952.156	30	4	N2
21982.156	30	4	N2
22012.156	30	4	N2
22042.156	30	4	N2
22072.156	30	4	N2
22102.156	30	4	N2
22132.156	30	4	N2
22162.156	30	4	N2
22192.156	30	4	N2
22222.156	30	4	N2
22252.156	30	4	N2
22282.156	30	4	N2
22312.156	30	4	N2
22342.156	30	6	Artefact
22372.156	30	4	N2
22402.156	30	4	N2
22432.156	30	6	Artefact
22462.156	30	6	Artefact
22492.156	30	6	Artefact
22522.156	30	6	Artefact
22552.156	30	6	Artefact
22582.156	30	4	N2
22612.156	30	6	Artefact
22642.156	30	6	Artefact
22672.156	30	6	Artefact
22702.156	30	6	Artefact
22732.156	30	4	N2
22762.156	30	6	Artefact
22792.156	30	4	N2
22822.156	30	6	Artefact
22852.156	30	4	N2
22882.156	30	4	N2
22912.156	30	4	N2
22942.156	30	6	Artefact
22972.156	30	4	N2
23002.156	30	4	N2
23032.156	30	4	N2
23062.156	30	6	Artefact
23092.156	30	4	N2
23122.156	30	6	Artefact
23152.156	30	6	Artefact
23182.156	30	6	Artefact
23212.156	30	1	Wake
23242.156	30	1	Wake
23272.156	30	1	Wake
23302.156	30	1	Wake
23332.156	30	1	Wake
23362.156	30	1	Wake
23392.156	30	1	Wake
23422.156	30	1	Wake
