onset	duration	scoring_idx	scoring
1513.668	30	1	Wake
1543.668	30	1	Wake
1573.668	30	1	Wake
1603.668	30	1	Wake
1633.668	30	1	Wake
1663.668	30	1	Wake
1693.668	30	1	Wake
1723.668	30	1	Wake
1753.668	30	1	Wake
1783.668	30	1	Wake
1813.668	30	1	Wake
1843.668	30	1	Wake
1873.668	30	1	Wake
1903.668	30	1	Wake
1933.668	30	1	Wake
1963.668	30	1	Wake
1993.668	30	1	Wake
2023.668	30	1	Wake
2053.668	30	1	Wake
2083.668	30	1	Wake
2113.668	30	1	Wake
2143.668	30	1	Wake
2173.668	30	1	Wake
2203.668	30	1	Wake
2233.668	30	1	Wake
2263.668	30	1	Wake
2293.668	30	1	Wake
2323.668	30	1	Wake
2353.668	30	1	Wake
2383.668	30	1	Wake
2413.668	30	1	Wake
2443.668	30	1	Wake
2473.668	30	1	Wake
2503.668	30	1	Wake
2533.668	30	3	N1
2563.668	30	3	N1
2593.668	30	3	N1
2623.668	30	3	N1
2653.668	30	3	N1
2683.668	30	3	N1
2713.668	30	3	N1
2743.668	30	3	N1
2773.668	30	3	N1
2803.668	30	3	N1
2833.668	30	3	N1
2863.668	30	3	N1
2893.668	30	3	N1
2923.668	30	3	N1
2953.668	30	3	N1
2983.668	30	3	N1
3013.668	30	3	N1
3043.668	30	3	N1
3073.668	30	4	N2
3103.668	30	4	N2
3133.668	30	4	N2
3163.668	30	4	N2
3193.668	30	4	N2
3223.668	30	4	N2
3253.668	30	4	N2
3283.668	30	4	N2
3313.668	30	4	N2
3343.668	30	4	N2
3373.668	30	4	N2
3403.668	30	4	N2
3433.668	30	4	N2
3463.668	30	4	N2
3493.668	30	4	N2
3523.668	30	4	N2
3553.668	30	4	N2
3583.668	30	4	N2
3613.668	30	4	N2
3643.668	30	4	N2
3673.668	30	4	N2
3703.668	30	4	N2
3733.668	30	4	N2
3763.668	30	4	N2
3793.668	30	4	N2
3823.668	30	4	N2
3853.668	30	4	N2
3883.668	30	4	N2
3913.668	30	4	N2
3943.668	30	4	N2
3973.668	30	4	N2
4003.668	30	4	N2
4033.668	30	4	N2
4063.668	30	4	N2
4093.668	30	4	N2
4123.668	30	4	N2
4153.668	30	4	N2
4183.668	30	4	N2
4213.668	30	4	N2
4243.668	30	4	N2
4273.668	30	4	N2
4303.668	30	4	N2
4333.668	30	4	N2
4363.668	30	4	N2
4393.668	30	4	N2
4423.668	30	4	N2
4453.668	30	4	N2
4483.668	30	5	N3
4513.668	30	5	N3
4543.668	30	4	N2
4573.668	30	5	N3
4603.668	30	4	N2
4633.668	30	5	N3
4663.668	30	5	N3
4693.668	30	5	N3
4723.668	30	5	N3
4753.668	30	5	N3
4783.668	30	5	N3
4813.668	30	5	N3
4843.668	30	5	N3
4873.668	30	5	N3
4903.668	30	5	N3
4933.668	30	5	N3
4963.668	30	5	N3
4993.668	30	5	N3
5023.668	30	4	N2
5053.668	30	4	N2
5083.668	30	3	N1
5113.668	30	4	N2
5143.668	30	4	N2
5173.668	30	4	N2
5203.668	30	1	Wake
5233.668	30	3	N1
5263.668	30	3	N1
5293.668	30	4	N2
5323.668	30	4	N2
5353.668	30	4	N2
5383.668	30	4	N2
5413.668	30	4	N2
5443.668	30	4	N2
5473.668	30	4	N2
5503.668	30	4	N2
5533.668	30	4	N2
5563.668	30	4	N2
5593.668	30	4	N2
5623.668	30	4	N2
5653.668	30	4	N2
5683.668	30	4	N2
5713.668	30	4	N2
5743.668	30	4	N2
5773.668	30	4	N2
5803.668	30	4	N2
5833.668	30	3	N1
5863.668	30	1	Wake
5893.668	30	3	N1
5923.668	30	1	Wake
5953.668	30	3	N1
5983.668	30	3	N1
6013.668	30	4	N2
6043.668	30	4	N2
6073.668	30	4	N2
6103.668	30	4	N2
6133.668	30	4	N2
6163.668	30	4	N2
6193.668	30	4	N2
6223.668	30	4	N2
6253.668	30	4	N2
6283.668	30	4	N2
6313.668	30	4	N2
6343.668	30	4	N2
6373.668	30	4	N2
6403.668	30	4	N2
6433.668	30	4	N2
6463.668	30	4	N2
6493.668	30	4	N2
6523.668	30	4	N2
6553.668	30	4	N2
6583.668	30	4	N2
6613.668	30	4	N2
6643.668	30	4	N2
6673.668	30	4	N2
6703.668	30	4	N2
6733.668	30	4	N2
6763.668	30	4	N2
6793.668	30	4	N2
6823.668	30	4	N2
6853.668	30	4	N2
6883.668	30	4	N2
6913.668	30	4	N2
6943.668	30	4	N2
6973.668	30	4	N2
7003.668	30	4	N2
7033.668	30	4	N2
7063.668	30	4	N2
7093.668	30	5	N3
7123.668	30	4	N2
7153.668	30	5	N3
7183.668	30	3	N1
7213.668	30	4	N2
7243.668	30	4	N2
7273.668	30	4	N2
7303.668	30	4	N2
7333.668	30	4	N2
7363.668	30	4	N2
7393.668	30	4	N2
7423.668	30	4	N2
7453.668	30	2	REM
7483.668	30	2	REM
7513.668	30	2	REM
7543.668	30	2	REM
7573.668	30	2	REM
7603.668	30	2	REM
7633.668	30	2	REM
7663.668	30	2	REM
7693.668	30	2	REM
7723.668	30	2	REM
7753.668	30	2	REM
7783.668	30	2	REM
7813.668	30	2	REM
7843.668	30	2	REM
7873.668	30	2	REM
7903.668	30	2	REM
7933.668	30	2	REM
7963.668	30	2	REM
7993.668	30	2	REM
8023.668	30	2	REM
8053.668	30	2	REM
8083.668	30	2	REM
8113.668	30	2	REM
8143.668	30	2	REM
8173.668	30	2	REM
8203.668	30	2	REM
8233.668	30	2	REM
8263.668	30	2	REM
8293.668	30	2	REM
8323.668	30	3	N1
8353.668	30	2	REM
8383.668	30	2	REM
8413.668	30	2	REM
8443.668	30	2	REM
