onset	duration	scoring_idx	scoring
419.9	30	1	Wake
449.9	30	1	Wake
479.9	30	1	Wake
509.9	30	1	Wake
539.9	30	1	Wake
569.9	30	1	Wake
599.9	30	1	Wake
629.9	30	1	Wake
659.9	30	1	Wake
689.9	30	1	Wake
719.9	30	1	Wake
749.9	30	1	Wake
779.9	30	1	Wake
809.9	30	1	Wake
839.9	30	1	Wake
869.9	30	1	Wake
899.9	30	1	Wake
929.9	30	1	Wake
959.9	30	1	Wake
989.9	30	1	Wake
1019.9	30	1	Wake
1049.9	30	1	Wake
1079.9	30	1	Wake
1109.9	30	1	Wake
1139.9	30	1	Wake
1169.9	30	1	Wake
1199.9	30	3	N1
1229.9	30	3	N1
1259.9	30	3	N1
1289.9	30	3	N1
1319.9	30	3	N1
1349.9	30	3	N1
1379.9	30	1	Wake
1409.9	30	3	N1
1439.9	30	3	N1
1469.9	30	3	N1
1499.9	30	4	N2
1529.9	30	4	N2
1559.9	30	4	N2
1589.9	30	4	N2
1619.9	30	4	N2
1649.9	30	4	N2
1679.9	30	4	N2
1709.9	30	4	N2
1739.9	30	4	N2
1769.9	30	4	N2
1799.9	30	4	N2
1829.9	30	4	N2
1859.9	30	4	N2
1889.9	30	4	N2
1919.9	30	4	N2
1949.9	30	4	N2
1979.9	30	4	N2
2009.9	30	4	N2
2039.9	30	4	N2
2069.9	30	4	N2
2099.9	30	4	N2
2129.9	30	4	N2
2159.9	30	4	N2
2189.9	30	4	N2
2219.9	30	4	N2
2249.9	30	4	N2
2279.9	30	4	N2
2309.9	30	4	N2
2339.9	30	4	N2
2369.9	30	3	N1
2399.9	30	4	N2
2429.9	30	4	N2
2459.9	30	4	N2
2489.9	30	4	N2
2519.9	30	4	N2
2549.9	30	4	N2
2579.9	30	4	N2
2609.9	30	4	N2
2639.9	30	4	N2
2669.9	30	4	N2
2699.9	30	4	N2
2729.9	30	4	N2
2759.9	30	4	N2
2789.9	30	4	N2
2819.9	30	4	N2
2849.9	30	4	N2
2879.9	30	4	N2
2909.9	30	4	N2
2939.9	30	4	N2
2969.9	30	4	N2
2999.9	30	4	N2
3029.9	30	5	N3
3059.9	30	5	N3
3089.9	30	5	N3
3119.9	30	5	N3
3149.9	30	5	N3
3179.9	30	5	N3
3209.9	30	5	N3
3239.9	30	5	N3
3269.9	30	5	N3
3299.9	30	5	N3
3329.9	30	5	N3
3359.9	30	5	N3
3389.9	30	5	N3
3419.9	30	5	N3
3449.9	30	5	N3
3479.9	30	5	N3
3509.9	30	5	N3
3539.9	30	5	N3
3569.9	30	5	N3
3599.9	30	5	N3
3629.9	30	5	N3
3659.9	30	5	N3
3689.9	30	5	N3
3719.9	30	5	N3
3749.9	30	5	N3
3779.9	30	5	N3
3809.9	30	5	N3
3839.9	30	6	Artefact
3869.9	30	4	N2
3899.9	30	4	N2
3929.9	30	4	N2
3959.9	30	4	N2
3989.9	30	4	N2
4019.9	30	4	N2
4049.9	30	4	N2
4079.9	30	4	N2
4109.9	30	4	N2
4139.9	30	4	N2
4169.9	30	4	N2
4199.9	30	4	N2
4229.9	30	4	N2
4259.9	30	4	N2
4289.9	30	4	N2
4319.9	30	3	N1
4349.9	30	4	N2
4379.9	30	4	N2
4409.9	30	4	N2
4439.9	30	4	N2
4469.9	30	3	N1
4499.9	30	4	N2
4529.9	30	4	N2
4559.9	30	4	N2
4589.9	30	4	N2
4619.9	30	4	N2
4649.9	30	4	N2
4679.9	30	4	N2
4709.9	30	4	N2
4739.9	30	4	N2
4769.9	30	4	N2
4799.9	30	4	N2
4829.9	30	4	N2
4859.9	30	4	N2
4889.9	30	4	N2
4919.9	30	4	N2
4949.9	30	4	N2
4979.9	30	4	N2
5009.9	30	4	N2
5039.9	30	4	N2
5069.9	30	4	N2
5099.9	30	4	N2
5129.9	30	4	N2
5159.9	30	4	N2
5189.9	30	4	N2
5219.9	30	4	N2
5249.9	30	4	N2
5279.9	30	4	N2
5309.9	30	4	N2
5339.9	30	2	REM
5369.9	30	4	N2
5399.9	30	2	REM
5429.9	30	4	N2
5459.9	30	2	REM
5489.9	30	2	REM
5519.9	30	2	REM
5549.9	30	4	N2
5579.9	30	2	REM
5609.9	30	2	REM
5639.9	30	2	REM
5669.9	30	2	REM
5699.9	30	2	REM
5729.9	30	2	REM
5759.9	30	2	REM
5789.9	30	2	REM
5819.9	30	2	REM
5849.9	30	2	REM
5879.9	30	2	REM
5909.9	30	2	REM
5939.9	30	2	REM
5969.9	30	2	REM
5999.9	30	2	REM
6029.9	30	2	REM
6059.9	30	2	REM
6089.9	30	2	REM
6119.9	30	2	REM
6149.9	30	1	Wake
6179.9	30	1	Wake
6209.9	30	3	N1
6239.9	30	3	N1
6269.9	30	4	N2
6299.9	30	1	Wake
6329.9	30	1	Wake
6359.9	30	1	Wake
6389.9	30	1	Wake
6419.9	30	1	Wake
6449.9	30	1	Wake
6479.9	30	1	Wake
6509.9	30	1	Wake
6539.9	30	1	Wake
6569.9	30	3	N1
6599.9	30	3	N1
6629.9	30	4	N2
6659.9	30	4	N2
6689.9	30	4	N2
6719.9	30	4	N2
6749.9	30	4	N2
6779.9	30	4	N2
6809.9	30	4	N2
6839.9	30	4	N2
6869.9	30	4	N2
6899.9	30	3	N1
6929.9	30	4	N2
6959.9	30	4	N2
6989.9	30	4	N2
7019.9	30	4	N2
7049.9	30	4	N2
7079.9	30	4	N2
7109.9	30	4	N2
7139.9	30	4	N2
7169.9	30	4	N2
7199.9	30	4	N2
7229.9	30	4	N2
7259.9	30	4	N2
7289.9	30	4	N2
7319.9	30	4	N2
7349.9	30	4	N2
7379.9	30	4	N2
7409.9	30	4	N2
7439.9	30	4	N2
7469.9	30	4	N2
7499.9	30	4	N2
7529.9	30	4	N2
7559.9	30	6	Artefact
7589.9	30	4	N2
7619.9	30	4	N2
7649.9	30	4	N2
7679.9	30	4	N2
7709.9	30	4	N2
7739.9	30	4	N2
7769.9	30	4	N2
7799.9	30	4	N2
7829.9	30	4	N2
7859.9	30	5	N3
7889.9	30	5	N3
7919.9	30	5	N3
7949.9	30	5	N3
7979.9	30	5	N3
8009.9	30	5	N3
8039.9	30	5	N3
8069.9	30	5	N3
8099.9	30	5	N3
8129.9	30	5	N3
8159.9	30	5	N3
8189.9	30	5	N3
8219.9	30	5	N3
8249.9	30	5	N3
8279.9	30	5	N3
8309.9	30	5	N3
8339.9	30	5	N3
8369.9	30	5	N3
8399.9	30	5	N3
8429.9	30	5	N3
8459.9	30	5	N3
8489.9	30	5	N3
8519.9	30	5	N3
8549.9	30	5	N3
8579.9	30	5	N3
8609.9	30	5	N3
8639.9	30	5	N3
8669.9	30	5	N3
8699.9	30	5	N3
8729.9	30	5	N3
8759.9	30	5	N3
8789.9	30	5	N3
8819.9	30	5	N3
8849.9	30	5	N3
8879.9	30	5	N3
8909.9	30	5	N3
8939.9	30	5	N3
8969.9	30	5	N3
8999.9	30	5	N3
9029.9	30	5	N3
9059.9	30	5	N3
9089.9	30	5	N3
9119.9	30	5	N3
9149.9	30	5	N3
9179.9	30	5	N3
9209.9	30	5	N3
9239.9	30	5	N3
9269.9	30	5	N3
9299.9	30	5	N3
9329.9	30	5	N3
9359.9	30	5	N3
9389.9	30	5	N3
9419.9	30	5	N3
9449.9	30	5	N3
9479.9	30	5	N3
9509.9	30	5	N3
9539.9	30	5	N3
9569.9	30	5	N3
9599.9	30	5	N3
9629.9	30	5	N3
9659.9	30	5	N3
9689.9	30	5	N3
9719.9	30	5	N3
9749.9	30	5	N3
9779.9	30	5	N3
9809.9	30	6	Artefact
9839.9	30	4	N2
9869.9	30	6	Artefact
9899.9	30	6	Artefact
9929.9	30	6	Artefact
9959.9	30	4	N2
9989.9	30	1	Wake
10019.9	30	1	Wake
10049.9	30	1	Wake
10079.9	30	3	N1
10109.9	30	1	Wake
10139.9	30	1	Wake
10169.9	30	1	Wake
10199.9	30	1	Wake
10229.9	30	1	Wake
10259.9	30	1	Wake
10289.9	30	1	Wake
10319.9	30	1	Wake
10349.9	30	1	Wake
10379.9	30	1	Wake
10409.9	30	1	Wake
10439.9	30	1	Wake
10469.9	30	1	Wake
10499.9	30	3	N1
10529.9	30	1	Wake
10559.9	30	1	Wake
10589.9	30	3	N1
10619.9	30	4	N2
10649.9	30	4	N2
10679.9	30	4	N2
10709.9	30	3	N1
10739.9	30	4	N2
10769.9	30	4	N2
10799.9	30	4	N2
10829.9	30	4	N2
10859.9	30	4	N2
10889.9	30	4	N2
10919.9	30	4	N2
10949.9	30	4	N2
10979.9	30	4	N2
11009.9	30	4	N2
11039.9	30	4	N2
11069.9	30	4	N2
11099.9	30	4	N2
11129.9	30	4	N2
11159.9	30	4	N2
11189.9	30	3	N1
11219.9	30	3	N1
11249.9	30	4	N2
11279.9	30	4	N2
11309.9	30	4	N2
11339.9	30	4	N2
11369.9	30	4	N2
11399.9	30	4	N2
11429.9	30	4	N2
11459.9	30	4	N2
11489.9	30	4	N2
11519.9	30	4	N2
11549.9	30	4	N2
11579.9	30	4	N2
11609.9	30	4	N2
11639.9	30	4	N2
11669.9	30	4	N2
11699.9	30	4	N2
11729.9	30	4	N2
11759.9	30	4	N2
11789.9	30	4	N2
11819.9	30	4	N2
11849.9	30	4	N2
11879.9	30	4	N2
11909.9	30	2	REM
11939.9	30	2	REM
11969.9	30	4	N2
11999.9	30	4	N2
12029.9	30	2	REM
12059.9	30	2	REM
12089.9	30	2	REM
12119.9	30	2	REM
12149.9	30	2	REM
12179.9	30	2	REM
12209.9	30	2	REM
12239.9	30	2	REM
12269.9	30	2	REM
12299.9	30	2	REM
12329.9	30	2	REM
12359.9	30	2	REM
12389.9	30	2	REM
12419.9	30	2	REM
12449.9	30	2	REM
12479.9	30	2	REM
12509.9	30	2	REM
12539.9	30	2	REM
12569.9	30	1	Wake
12599.9	30	1	Wake
12629.9	30	3	N1
12659.9	30	3	N1
12689.9	30	4	N2
12719.9	30	3	N1
12749.9	30	4	N2
12779.9	30	4	N2
12809.9	30	4	N2
12839.9	30	4	N2
12869.9	30	4	N2
12899.9	30	4	N2
12929.9	30	4	N2
12959.9	30	4	N2
12989.9	30	4	N2
13019.9	30	4	N2
13049.9	30	4	N2
13079.9	30	4	N2
13109.9	30	4	N2
13139.9	30	4	N2
13169.9	30	4	N2
13199.9	30	4	N2
13229.9	30	4	N2
13259.9	30	4	N2
13289.9	30	4	N2
13319.9	30	4	N2
13349.9	30	4	N2
13379.9	30	4	N2
13409.9	30	4	N2
13439.9	30	4	N2
13469.9	30	4	N2
13499.9	30	4	N2
13529.9	30	4	N2
13559.9	30	1	Wake
13589.9	30	1	Wake
13619.9	30	3	N1
13649.9	30	3	N1
13679.9	30	4	N2
13709.9	30	4	N2
13739.9	30	1	Wake
13769.9	30	1	Wake
13799.9	30	1	Wake
13829.9	30	1	Wake
13859.9	30	1	Wake
13889.9	30	1	Wake
13919.9	30	1	Wake
13949.9	30	3	N1
13979.9	30	4	N2
14009.9	30	4	N2
14039.9	30	4	N2
14069.9	30	4	N2
14099.9	30	4	N2
14129.9	30	4	N2
14159.9	30	4	N2
14189.9	30	4	N2
14219.9	30	4	N2
14249.9	30	4	N2
14279.9	30	4	N2
14309.9	30	4	N2
14339.9	30	4	N2
14369.9	30	4	N2
14399.9	30	4	N2
14429.9	30	4	N2
14459.9	30	4	N2
14489.9	30	4	N2
14519.9	30	4	N2
14549.9	30	4	N2
14579.9	30	4	N2
14609.9	30	4	N2
14639.9	30	3	N1
14669.9	30	4	N2
14699.9	30	4	N2
14729.9	30	4	N2
14759.9	30	4	N2
14789.9	30	4	N2
14819.9	30	4	N2
14849.9	30	4	N2
14879.9	30	4	N2
14909.9	30	4	N2
14939.9	30	4	N2
14969.9	30	4	N2
14999.9	30	4	N2
15029.9	30	4	N2
15059.9	30	4	N2
15089.9	30	4	N2
15119.9	30	4	N2
15149.9	30	4	N2
15179.9	30	4	N2
15209.9	30	4	N2
15239.9	30	4	N2
15269.9	30	4	N2
15299.9	30	4	N2
15329.9	30	4	N2
15359.9	30	4	N2
15389.9	30	4	N2
15419.9	30	4	N2
15449.9	30	4	N2
15479.9	30	3	N1
15509.9	30	4	N2
15539.9	30	4	N2
15569.9	30	1	Wake
15599.9	30	3	N1
15629.9	30	4	N2
15659.9	30	4	N2
15689.9	30	4	N2
15719.9	30	4	N2
15749.9	30	4	N2
