onset	duration	scoring_idx	scoring
1884.58	30	1	Wake
1914.58	30	1	Wake
1944.58	30	1	Wake
1974.58	30	1	Wake
2004.58	30	1	Wake
2034.58	30	1	Wake
2064.58	30	1	Wake
2094.58	30	1	Wake
2124.58	30	3	N1
2154.58	30	3	N1
2184.58	30	3	N1
2214.58	30	3	N1
2244.58	30	3	N1
2274.58	30	3	N1
2304.58	30	4	N2
2334.58	30	4	N2
2364.58	30	4	N2
2394.58	30	4	N2
2424.58	30	4	N2
2454.58	30	4	N2
2484.58	30	4	N2
2514.58	30	4	N2
2544.58	30	4	N2
2574.58	30	4	N2
2604.58	30	4	N2
2634.58	30	4	N2
2664.58	30	4	N2
2694.58	30	4	N2
2724.58	30	4	N2
2754.58	30	4	N2
2784.58	30	4	N2
2814.58	30	4	N2
2844.58	30	4	N2
2874.58	30	4	N2
2904.58	30	4	N2
2934.58	30	4	N2
2964.58	30	4	N2
2994.58	30	4	N2
3024.58	30	4	N2
3054.58	30	4	N2
3084.58	30	4	N2
3114.58	30	5	N3
3144.58	30	4	N2
3174.58	30	5	N3
3204.58	30	5	N3
3234.58	30	5	N3
3264.58	30	5	N3
3294.58	30	4	N2
3324.58	30	4	N2
3354.58	30	4	N2
3384.58	30	5	N3
3414.58	30	5	N3
3444.58	30	4	N2
3474.58	30	4	N2
3504.58	30	4	N2
3534.58	30	4	N2
3564.58	30	5	N3
3594.58	30	5	N3
3624.58	30	5	N3
3654.58	30	5	N3
3684.58	30	5	N3
3714.58	30	5	N3
3744.58	30	5	N3
3774.58	30	5	N3
3804.58	30	5	N3
3834.58	30	5	N3
3864.58	30	5	N3
3894.58	30	5	N3
3924.58	30	5	N3
3954.58	30	5	N3
3984.58	30	5	N3
4014.58	30	5	N3
4044.58	30	5	N3
4074.58	30	5	N3
4104.58	30	5	N3
4134.58	30	5	N3
4164.58	30	5	N3
4194.58	30	5	N3
4224.58	30	5	N3
4254.58	30	5	N3
4284.58	30	5	N3
4314.58	30	5	N3
4344.58	30	5	N3
4374.58	30	5	N3
4404.58	30	5	N3
4434.58	30	5	N3
4464.58	30	5	N3
4494.58	30	5	N3
4524.58	30	5	N3
4554.58	30	5	N3
